Date,Open,High,Low,Close,Volume
2013-09-04,10.076,10.201,9.986,10.194,19155022
2013-09-05,10.104,10.37,10.098,10.323,18550930
2013-09-06,10.465,10.556,10.345,10.384,26612780
2013-09-09,10.517,10.902,10.509,10.854,34713056
2013-09-10,11.008,11.227,10.922,11.174,56567842
2013-09-11,11.061,11.134,10.854,10.894,39390450
2013-09-12,10.848,10.867,10.69,10.854,23141659
2013-09-13,10.796,10.823,10.623,10.662,28387123
2013-09-16,10.902,10.902,10.604,10.623,22752818
2013-09-17,10.702,10.808,10.669,10.743,13368003
2013-09-18,10.783,11.167,10.743,11.107,29790646
2013-09-19,11.093,11.126,10.915,10.982,25508495
2013-09-20,11.041,11.075,10.722,10.756,24447593
2013-09-23,10.79,11.027,10.768,10.922,19414484
2013-09-24,10.816,10.867,10.702,10.749,22190340
2013-09-25,10.768,10.829,10.649,10.669,26124027
2013-09-26,10.729,10.808,10.63,10.716,22237922
2013-09-27,10.595,10.601,10.344,10.37,28693216
2013-09-30,10.27,10.482,10.231,10.377,23932812
2013-10-01,10.408,10.408,10.218,10.345,23384629
2013-10-02,10.345,10.529,10.27,10.458,21634604
2013-10-03,10.469,10.543,10.249,10.303,23432292
2013-10-04,10.24,10.377,10.139,10.377,25485102
2013-10-07,10.245,10.402,10.231,10.284,16848851
2013-10-08,10.284,10.31,10.137,10.15,19172660
2013-10-09,10.191,10.199,9.905,10.018,38712372
2013-10-10,10.144,10.249,10.069,10.237,24582031
2013-10-11,10.225,10.351,10.158,10.31,20936057
2013-10-14,10.212,10.838,10.194,10.785,38445299
2013-10-15,10.745,11.097,10.703,10.838,31169644
2013-10-16,10.926,11.041,10.852,10.906,20358926
2013-10-17,10.9,11.179,10.887,11.078,29400947
2013-10-18,11.138,11.225,10.906,10.953,21866698
2013-10-21,11.111,11.13,11.009,11.069,15122598
2013-10-22,11.158,11.409,11.146,11.289,25677325
2013-10-23,11.13,11.151,10.879,10.887,22114726
2013-10-24,10.894,10.933,10.769,10.819,19171552
2013-10-25,10.914,11.193,10.778,10.933,33374704
2013-10-28,10.921,11.097,10.9,11.041,23882201
2013-10-29,11.021,11.029,10.879,11.009,15934771
2013-10-30,10.947,11.078,10.826,10.942,17426003
2013-10-31,10.975,11.041,10.769,10.894,21895337
2013-11-01,10.933,11.205,10.926,11.138,30191819
2013-11-04,11.404,11.62,11.368,11.613,37671588
2013-11-05,11.445,11.504,11.261,11.463,32037205
2013-11-06,11.486,11.654,11.416,11.607,24290587
2013-11-07,11.526,11.532,10.942,11.002,44588285
2013-11-08,10.846,10.933,10.717,10.865,32499412
2013-11-11,10.887,10.942,10.785,10.852,21290767
2013-11-12,10.793,10.798,10.402,10.471,56699169
2013-11-13,10.281,10.513,10.201,10.498,42843311
2013-11-14,10.533,10.662,10.397,10.614,22939789
2013-11-15,10.648,10.793,10.559,10.722,27354716
2013-11-18,10.879,10.991,10.798,10.859,25556966
2013-11-19,10.906,10.953,10.648,10.668,25683084
2013-11-20,10.798,10.819,10.45,10.485,24577743
2013-11-21,10.478,10.527,10.315,10.35,22967689
2013-11-22,10.445,10.586,10.37,10.513,22926086
2013-11-25,10.546,10.586,10.281,10.301,18110683
2013-11-26,10.201,10.207,9.981,10.01,29604991
2013-11-27,10.16,10.24,9.981,10.036,20919794
2013-11-29,10.288,10.498,10.281,10.417,18993110
2013-12-02,10.323,10.344,10.124,10.124,24609787
2013-12-03,10.254,10.308,10.029,10.098,17920543
2013-12-04,10.139,10.219,10.029,10.139,22230706
2013-12-05,10.219,10.409,10.171,10.266,24295878
2013-12-06,10.402,10.546,10.323,10.37,18227693
2013-12-09,10.45,10.595,10.417,10.505,15215203
2013-12-10,10.566,10.595,10.417,10.425,15758531
2013-12-11,10.344,10.377,10.083,10.111,21408927
2013-12-12,10.104,10.118,9.954,10.051,27264729
2013-12-13,10.124,10.139,9.954,9.975,16984999
2013-12-16,10.098,10.194,10.043,10.043,17043692
2013-12-17,10.146,10.16,9.986,10.01,15765545
2013-12-18,10.059,10.201,9.885,10.098,27890082
2013-12-19,10.003,10.146,9.947,10.068,17906284
2013-12-20,9.968,9.996,9.79,9.811,29903232
2013-12-23,9.873,9.996,9.832,9.968,17675319
2013-12-24,9.986,10.165,9.942,10.076,11903888
2013-12-26,10.059,10.091,9.975,10.01,12790478
2013-12-27,10.091,10.355,10.064,10.355,28247687
2013-12-30,10.377,10.45,10.296,10.35,17656630
2013-12-31,10.344,10.445,10.266,10.37,12350137
2014-01-02,10.124,10.152,9.819,9.879,48374077
2014-01-03,9.926,9.954,9.669,9.744,34476191
2014-01-06,9.655,9.771,9.553,9.717,21956898
2014-01-07,9.805,9.819,9.4935,9.546,27121295
2014-01-08,9.581,9.608,9.43,9.4853,20140248
2014-01-09,9.3766,9.4101,9.1192,9.2144,37197172
2014-01-10,9.3766,9.4518,9.2542,9.3267,29073823
2014-01-13,9.3485,9.4101,9.1455,9.247,25604560
2014-01-14,9.2198,9.3267,9.1518,9.2325,22141310
2014-01-15,9.2823,9.4246,9.2687,9.3838,21043039
2014-01-16,9.561,9.615,9.3485,9.3766,28573515
2014-01-17,9.4101,9.459,9.3485,9.3766,18752205
2014-01-21,9.112,9.2089,8.8736,9.0241,58272387
2014-01-22,9.0431,9.2144,9.0032,9.1917,30717612
2014-01-23,9.1056,9.1192,8.7576,8.9334,40027463
2014-01-24,8.7794,8.9081,8.7169,8.7721,35761958
2014-01-27,8.7721,8.9615,8.628,8.9008,31724035
2014-01-28,8.9144,9.015,8.8863,8.976,26373662
2014-01-29,8.8265,9.3766,8.8183,9.227,54604007
2014-01-30,9.3702,9.3766,9.112,9.179,22974365
2014-01-31,9.015,9.343,8.9615,9.247,25018623
2014-02-03,9.1736,9.2089,8.9561,8.9615,28496198
2014-02-04,9.0703,9.3095,9.0096,9.2542,25705098
2014-02-05,9.3159,9.575,9.3032,9.532,51573691
2014-02-06,9.738,9.885,9.73,9.845,37949202
2014-02-07,9.811,9.894,9.664,9.778,40345287
2014-02-10,9.696,9.79,9.4174,9.459,41758410
2014-02-11,9.52,9.86,9.52,9.839,31137800
2014-02-12,9.845,9.885,9.608,9.655,22884402
2014-02-13,9.553,9.811,9.532,9.79,24086181
2014-02-14,9.805,10.043,9.784,9.968,27413064
2014-02-18,9.907,10.016,9.832,9.839,38796535
2014-02-19,9.778,10.003,9.758,9.947,31558777
2014-02-20,9.935,10.051,9.86,9.947,25917252
2014-02-21,9.968,10.098,9.954,10.016,26128271
2014-02-24,9.981,10.01,9.758,9.778,35895529
2014-02-25,9.655,9.683,9.4246,9.4518,28785842
2014-02-26,9.4654,9.561,9.3267,9.459,23871436
2014-02-27,9.621,9.819,9.4853,9.744,33423145
2014-02-28,9.621,9.669,9.532,9.635,39307730
2014-03-03,9.4853,9.542,9.3159,9.4654,41566249
2014-03-04,9.561,9.595,9.4246,9.532,23632218
2014-03-05,9.52,9.542,9.3159,9.3485,28811569
2014-03-06,9.4246,9.4717,9.3267,9.343,30580483
2014-03-07,9.1328,9.1391,8.8401,8.8664,54940274
2014-03-10,8.7169,8.7794,8.5671,8.7105,44250368
2014-03-11,8.7993,8.7993,8.4995,8.5271,42873484
2014-03-12,8.5271,8.7359,8.5146,8.7024,30413166
2014-03-13,8.8464,8.8664,8.404,8.4453,37592546
2014-03-14,8.3904,8.5528,8.3572,8.4924,25850368
2014-03-17,8.6434,8.7105,8.4791,8.5199,22945980
2014-03-18,8.5066,8.7105,8.4453,8.6625,24103654
2014-03-19,8.6498,8.8338,8.5671,8.5937,27690113
2014-03-20,8.5342,8.8066,8.4791,8.7105,26493454
2014-03-21,8.8464,9.0096,8.7903,8.8664,41602393
2014-03-24,8.9144,9.0096,8.8183,8.9217,21559381
2014-03-25,9.0902,9.179,9.0494,9.0567,25816901
2014-03-26,9.1455,9.2089,8.9561,8.9833,23612607
2014-03-27,9.0984,9.343,9.0984,9.2823,33650773
2014-03-28,9.3349,9.4246,9.2144,9.3032,33582332
2014-03-31,9.4101,9.587,9.3838,9.4065,31886162
2014-04-01,9.4935,9.553,9.2959,9.3766,25813049
2014-04-02,9.3566,9.845,9.3566,9.752,47091069
2014-04-03,9.669,9.826,9.525,9.784,27811911
2014-04-04,9.981,10.064,9.811,9.845,27418752
2014-04-07,9.873,10.234,9.873,10.186,48491327
2014-04-08,10.391,10.601,10.186,10.247,59441129
2014-04-09,10.111,10.315,10.029,10.194,34598996
2014-04-10,10.152,10.201,10.029,10.068,30566585
2014-04-11,9.942,10.076,9.885,10.036,35635456
2014-04-14,10.131,10.201,10.036,10.091,22869897
2014-04-15,9.946,9.952,9.4282,9.706,46288064
2014-04-16,9.812,9.821,9.63,9.687,20511020
2014-04-17,9.687,9.946,9.645,9.848,20067128
2014-04-21,9.946,9.946,9.554,9.639,24030047
2014-04-22,9.623,9.68,9.547,9.554,24618634
2014-04-23,9.511,9.533,9.3856,9.4926,16815646
2014-04-24,9.577,9.812,9.4926,9.68,28608524
2014-04-25,9.57,9.583,9.3739,9.4355,22643182
2014-04-28,9.227,9.3856,9.0657,9.3177,34184626
2014-04-29,9.3856,9.4282,9.2615,9.3295,29964984
2014-04-30,9.0721,9.276,9.0585,9.2316,36135365
2014-05-01,9.1781,9.2615,9.1083,9.2135,17628559
2014-05-02,9.247,9.542,9.2316,9.4772,27423181
2014-05-05,9.4645,9.533,9.2542,9.3376,20194461
2014-05-06,9.3739,9.525,9.305,9.3449,21218994
2014-05-07,9.3449,9.4998,9.276,9.4645,25389488
2014-05-08,9.4998,9.505,9.227,9.3376,31056168
2014-05-09,9.2977,9.3376,9.227,9.2406,24846271
2014-05-12,9.45,9.653,9.4282,9.623,37962915
2014-05-13,9.623,9.771,9.605,9.694,27722353
2014-05-14,9.715,9.946,9.702,9.889,20715902
2014-05-15,9.918,9.931,9.667,9.765,20735249
2014-05-16,9.667,9.687,9.511,9.589,27367447
2014-05-19,9.4355,9.45,9.3249,9.3376,21380953
2014-05-20,9.2823,9.2823,9.0377,9.1419,31177466
2014-05-21,9.1899,9.2687,9.1237,9.1636,18595796
2014-05-22,9.3249,9.4029,9.1836,9.2316,19345117
2014-05-23,9.2687,9.2977,9.1636,9.2071,18021159
2014-05-27,9.2615,9.2887,9.0938,9.1292,17717762
2014-05-28,9.0721,9.1355,8.976,9.1237,25832428
2014-05-29,9.1147,9.2135,9.0449,9.1781,21555844
2014-05-30,8.8899,8.9398,8.8084,8.9053,44228782
2014-06-02,8.9198,9.0449,8.8899,8.9679,25731270
2014-06-03,8.9271,8.9479,8.8211,8.8546,26942814
2014-06-04,8.8836,8.9398,8.8084,8.8138,23080761
2014-06-05,8.9117,8.9951,8.8836,8.8981,22766136
2014-06-06,9.0657,9.2189,9.0449,9.1419,22598804
2014-06-09,9.1781,9.3177,9.1636,9.2823,24556684
2014-06-10,9.2135,9.2316,9.0938,9.227,23864221
2014-06-11,9.227,9.3666,9.1636,9.2135,20125320
2014-06-12,9.0585,9.0802,8.8211,8.8773,38635159
2014-06-13,8.9543,8.9606,8.8709,8.9479,19877191
2014-06-16,8.9679,8.9679,8.8292,8.8899,19453577
2014-06-17,8.8428,8.8428,8.7658,8.8211,22333250
2014-06-18,8.8292,9.025,8.8138,9.0159,50046616
2014-06-19,9.0657,9.1292,8.9543,8.9824,24180998
2014-06-20,8.976,9.025,8.9334,8.9824,14717793
2014-06-23,9.1482,9.2542,9.0802,9.1899,25598761
2014-06-24,9.1419,9.2189,8.9887,9.0096,24324313
2014-06-25,9.0866,9.1899,9.0449,9.1147,15493991
2014-06-26,9.2406,9.4219,9.2406,9.3856,26596136
2014-06-27,9.305,9.3856,9.1836,9.2823,16204966
2014-06-30,9.2135,9.2615,9.1355,9.2406,17558816
2014-07-01,9.4137,9.4998,9.3666,9.4029,22408874
2014-07-02,9.4282,9.597,9.4219,9.57,25279172
2014-07-03,9.61,9.827,9.589,9.8,21170892
2014-07-07,9.751,9.758,9.618,9.706,21970112
2014-07-08,9.791,9.791,9.597,9.618,20444311
2014-07-09,9.618,9.805,9.583,9.744,20180497
2014-07-10,9.623,9.737,9.577,9.66,24937335
2014-07-11,9.597,9.744,9.533,9.68,21047741
2014-07-14,9.771,9.805,9.702,9.702,26411612
2014-07-15,9.784,9.812,9.702,9.778,19107559
2014-07-16,9.952,10.093,9.946,10.06,35517263
2014-07-17,9.939,9.952,9.758,9.765,21881927
2014-07-18,9.889,9.967,9.805,9.834,30524287
2014-07-21,9.864,9.967,9.765,9.952,19324547
2014-07-22,10.051,10.134,10.016,10.078,28277659
2014-07-23,10.036,10.134,9.967,10.016,20748151
2014-07-24,10.101,10.238,10.044,10.169,21455478
2014-07-25,10.169,10.183,10.085,10.169,16744803
2014-07-28,10.211,10.373,10.199,10.357,25723960
2014-07-29,10.406,10.428,10.296,10.309,20582808
2014-07-30,10.211,10.365,9.946,10.044,32742897
2014-07-31,9.981,10.169,9.834,10.023,28395269
2014-08-01,10.002,10.065,9.744,9.784,28852251
2014-08-04,9.841,9.918,9.751,9.881,16567933
2014-08-05,9.744,9.821,9.645,9.702,19065920
2014-08-06,9.673,9.841,9.667,9.784,13310421
2014-08-07,9.834,9.848,9.605,9.63,19902176
2014-08-08,9.554,9.706,9.547,9.66,15788385
2014-08-11,9.812,9.898,9.751,9.805,18404006
2014-08-12,9.771,9.821,9.715,9.771,19715931
2014-08-13,9.728,9.744,9.4772,9.605,32107504
2014-08-14,9.525,9.547,9.2887,9.45,39359244
2014-08-15,9.525,9.583,9.4282,9.577,20148250
2014-08-18,9.645,9.673,9.4926,9.645,20626144
2014-08-19,9.562,9.758,9.554,9.694,23849540
2014-08-20,9.68,9.841,9.68,9.834,19390211
2014-08-21,9.848,9.864,9.706,9.728,19618377
2014-08-22,9.605,9.645,9.533,9.597,17829969
2014-08-25,9.623,9.63,9.511,9.52,18218701
2014-08-26,9.4926,9.645,9.4708,9.61,23823116
2014-08-27,9.61,9.645,9.52,9.554,19271075
2014-08-28,9.2615,9.2823,9.0159,9.1555,68721623
2014-08-29,9.1482,9.1781,8.9951,9.1237,34580367
2014-09-02,9.0802,9.0866,8.9398,8.9606,38005272
2014-09-03,9.0377,9.2189,9.025,9.0585,36002013
2014-09-04,8.9951,9.0585,8.5412,8.9543,34822517
2014-09-05,8.9117,8.9334,8.6616,8.8546,59841611
2014-09-08,8.7513,8.7585,8.6398,8.7014,48609206
2014-09-09,8.6833,8.8836,8.6616,8.7449,32612500
2014-09-10,8.7241,8.7359,8.5351,8.6471,37414539
2014-09-11,8.6525,8.7159,8.6253,8.6679,28264938
2014-09-12,8.5146,8.6126,8.4506,8.5893,39944835
2014-09-15,8.6335,8.7241,8.6126,8.6888,20606448
2014-09-16,8.6679,8.8899,8.6062,8.7721,29572409
2014-09-17,8.7921,8.7921,8.6253,8.6525,32615620
2014-09-18,8.6398,8.6951,8.5768,8.6062,21260647
2014-09-19,8.5493,8.6126,8.3461,8.3819,48280160
2014-09-22,8.0737,8.1164,7.8721,7.9901,69661833
2014-09-23,8.0177,8.1011,7.9205,7.9767,34125134
2014-09-24,8.0687,8.1513,8.0111,8.0943,55515536
2014-09-25,7.927,7.9483,7.8001,7.9057,46611932
2014-09-26,7.8582,7.8992,7.7669,7.8157,32202307
2014-09-29,7.5153,7.7039,7.5078,7.593,36663794
2014-09-30,7.6616,7.6975,7.4104,7.6903,47445801
2014-10-01,7.6822,7.8289,7.5015,7.5857,51102978
2014-10-02,7.6463,7.837,7.4733,7.7454,42114584
2014-10-03,7.6463,7.7039,7.4945,7.6975,47934987
2014-10-06,8.0177,8.1088,7.8582,7.8992,54710935
2014-10-07,7.9205,8.0874,7.886,7.9566,51924601
2014-10-08,8.0687,8.0805,7.8075,8.0111,36264661
2014-10-09,8.0394,8.0604,7.7806,7.8582,24044549
2014-10-10,7.6695,7.8075,7.5857,7.6136,27610557
2014-10-13,7.9409,8.2355,7.9409,8.0111,46980945
2014-10-14,8.1232,8.3461,8.0252,8.2424,37477550
2014-10-15,8.0111,8.1011,7.8289,8.0737,38858752
2014-10-16,7.7238,7.9138,7.6822,7.7806,40697426
2014-10-17,7.797,8.0503,7.7102,7.9205,44228741
2014-10-20,7.7903,7.8181,7.6672,7.7685,30045433
2014-10-21,7.5882,7.9049,7.5722,7.7831,39472294
2014-10-22,7.7238,8.5564,7.7175,7.8328,25780044
2014-10-23,7.7541,7.9634,7.7541,7.8402,28778063
2014-10-24,7.877,8.29,7.877,8.0788,49237586
2014-10-27,7.5801,7.6888,7.5287,7.6592,57937297
2014-10-28,7.6512,7.7238,7.5722,7.7039,31761172
2014-10-29,7.5722,7.6297,7.2753,7.3844,43218898
2014-10-30,7.225,7.2693,7.1091,7.1815,45074152
2014-10-31,7.0874,7.3187,7.0368,7.3051,28281496
2014-11-03,7.2105,7.225,7.0442,7.1091,34921067
2014-11-04,7.0223,7.0297,6.8486,6.9064,32875996
2014-11-05,6.8775,7.0006,6.7545,6.921,40928927
2014-11-06,6.8197,6.8197,6.6097,6.6168,36348241
2014-11-07,6.769,6.8848,6.7474,6.8269,27713806
2014-11-10,6.8919,6.8919,6.5229,6.5446,37801089
2014-11-11,6.3562,6.5157,6.3419,6.4577,49930828
2014-11-12,6.5157,6.5806,6.3346,6.3854,28952566
2014-11-13,6.3998,6.4287,6.2768,6.3129,31948029
2014-11-14,6.2259,6.4721,6.2259,6.4215,33119779
2014-11-17,6.4432,6.4648,6.349,6.407,22568051
2014-11-18,6.2839,6.2913,6.1535,6.1753,49570798
2014-11-19,6.2042,6.3129,6.0884,6.2042,61625604
2014-11-20,6.0959,6.3346,6.0812,6.2913,39966486
2014-11-21,6.7545,6.9139,6.6531,6.8123,77901652
2014-11-24,6.8051,6.9139,6.7038,6.7762,38660007
2014-11-25,6.8197,6.8559,6.7545,6.8051,33699703
2014-11-26,6.8704,6.8775,6.6749,6.711,33665349
2014-11-28,6.6676,6.6676,6.4866,6.5229,23080236
2014-12-01,6.4866,6.5011,6.2404,6.32,40164333
2014-12-02,6.4503,6.4721,6.0233,6.0305,52221870
2014-12-03,6.1681,6.3057,6.1391,6.1753,45551957
2014-12-04,6.0596,6.1535,6.0016,6.0451,39289910
2014-12-05,6.0377,6.1753,5.9508,6.0667,29640678
2014-12-08,6.0377,6.0451,5.7916,5.806,45523294
2014-12-09,5.7264,5.893,5.6396,5.7482,49029042
2014-12-10,5.7193,5.7193,5.4441,5.4587,52452484
2014-12-11,5.3283,5.4153,5.2413,5.2558,54442169
2014-12-12,5.2848,5.3138,5.1546,5.2051,51985611
2014-12-15,5.1328,5.1618,4.9663,4.9663,48916534
2014-12-16,5.0605,5.198,4.9373,5.0967,62777769
2014-12-17,5.2269,5.3572,5.1618,5.2487,71632811
2014-12-18,5.3427,5.5165,5.2921,5.5092,51473255
2014-12-19,5.4876,5.9508,5.4876,5.893,71464761
2014-12-22,5.893,5.922,5.7699,5.8567,37756258
2014-12-23,5.7916,5.9725,5.7699,5.893,27603131
2014-12-24,5.8423,5.9147,5.7844,5.8567,13116392
2014-12-26,5.9363,6.0522,5.8713,5.9076,18104474
2014-12-29,5.922,5.9942,5.8713,5.9363,20944603
2014-12-30,6.0451,6.1174,5.9363,5.9942,30841930
2014-12-31,5.9653,6.0016,5.8495,5.922,20426381
2015-01-02,5.806,5.8205,5.6685,5.7482,36953495
2015-01-05,5.5238,5.6396,5.473,5.5962,32137437
2015-01-06,5.777,5.9508,5.7554,5.893,43045701
2015-01-07,6.0739,6.132,5.9363,6.0377,27200568
2015-01-08,6.0451,6.2186,6.0016,6.2042,26833450
2015-01-09,6.197,6.2332,6.1245,6.1898,34676248
2015-01-12,6.0451,6.2332,5.9582,6.1898,34583920
2015-01-13,6.2476,6.3562,6.1391,6.1535,52829327
2015-01-14,5.9437,5.9582,5.6974,5.8133,60548360
2015-01-15,5.8205,5.9003,5.7193,5.7844,33083771
2015-01-16,5.8567,6.1391,5.8567,6.0884,29072612
2015-01-20,6.0233,6.0667,5.9653,6.0596,20609185
2015-01-21,6.0377,6.2476,6.0163,6.2259,24977176
2015-01-22,6.3636,6.3924,6.1681,6.2913,25696860
2015-01-23,6.0016,6.0163,5.6613,5.6829,56145826
2015-01-26,5.6034,5.6034,5.4008,5.408,44757815
2015-01-27,5.2993,5.4224,5.2341,5.3718,37662074
2015-01-28,5.321,5.4297,5.1763,5.2126,66045703
2015-01-29,5.2632,5.321,4.9663,5.0026,61913676
2015-01-30,4.8648,5.1109,4.8432,5.0894,53839797
2015-02-02,5.0459,5.4224,5.0315,5.4008,42953762
2015-02-03,5.4587,5.7337,5.4587,5.7047,65596579
2015-02-04,5.4224,5.5383,5.4008,5.4876,43117855
2015-02-05,5.4224,5.6034,5.408,5.4659,30334439
2015-02-06,5.3283,5.3934,5.2269,5.321,39332977
2015-02-09,5.3646,5.7047,5.3499,5.6324,41351753
2015-02-10,5.4587,5.4803,5.1907,5.2777,39617560
2015-02-11,5.2051,5.4153,5.1474,5.3718,36674892
2015-02-12,5.5238,5.625,5.4153,5.5962,34049650
2015-02-13,5.7047,5.8423,5.6974,5.828,39736609
2015-02-17,5.806,5.8133,5.6106,5.7844,25535997
2015-02-18,5.7482,5.8856,5.6469,5.777,38097889
2015-02-19,5.7047,5.7119,5.5383,5.5671,37901832
2015-02-20,5.5745,5.7337,5.5601,5.6685,23506567
2015-02-23,5.531,5.5454,5.3718,5.4367,30425517
2015-02-24,5.4587,5.6974,5.4587,5.6324,35402899
2015-02-25,5.5526,5.625,5.5092,5.5816,30077859
2015-02-26,5.4008,5.4297,5.2487,5.3138,43920047
2015-02-27,5.3427,5.4587,5.3354,5.3718,33840614
2015-03-02,5.3427,5.3499,5.1109,5.2197,40634470
2015-03-03,5.1618,5.2777,5.1474,5.1618,30991012
2015-03-04,5.0315,5.0315,4.8722,4.9807,49219710
2015-03-05,4.9228,4.9228,4.6693,4.7274,66212553
2015-03-06,4.5826,4.7057,4.5103,4.6478,60804872
2015-03-09,4.597,4.6478,4.4741,4.5103,53264039
2015-03-10,4.5103,4.561,4.4378,4.4451,45274694
2015-03-11,4.4232,4.4378,4.351,4.3871,39993129
2015-03-12,4.4161,4.561,4.3437,4.351,53292355
2015-03-13,4.2643,4.2712,4.0759,4.2134,53044135
2015-03-16,4.3003,4.3364,4.1772,4.2496,25328204
2015-03-17,4.2207,4.4596,4.2134,4.4232,36475354
2015-03-18,4.3364,4.4451,4.2278,4.4306,41827782
2015-03-19,4.3219,4.3582,4.2207,4.2351,24692800
2015-03-20,4.293,4.5392,4.2787,4.5321,48020044
2015-03-23,4.5826,4.7418,4.5392,4.7274,41755538
2015-03-24,4.6983,4.7204,4.4956,4.5535,26039714
2015-03-25,4.5897,4.6115,4.4232,4.503,27496856
2015-03-26,4.4741,4.5103,4.2712,4.3003,44968736
2015-03-27,4.2134,4.2207,4.0687,4.105,42526722
2015-03-30,4.1192,4.2207,4.0469,4.1916,27829612
2015-03-31,4.105,4.1192,4.0252,4.0904,32641375
2015-04-01,4.0469,4.0831,3.9891,4.0396,44381680
2015-04-02,3.9672,4.1916,3.9456,4.17,34049778
2015-04-06,4.2643,4.3219,4.1844,4.2134,18686603
2015-04-07,4.2787,4.4451,4.2278,4.3943,30703289
2015-04-08,4.5466,4.5682,4.4161,4.4161,23105265
2015-04-09,4.3943,4.5174,4.3219,4.4669,22808339
2015-04-10,4.4232,4.4669,4.3437,4.3727,22869475
2015-04-13,4.3219,4.4378,4.1844,4.2496,32206146
2015-04-14,4.3727,4.561,4.351,4.4378,51487956
2015-04-15,4.5041,4.646,4.4297,4.6161,35364944
2015-04-16,4.6161,4.646,4.4744,4.4893,31169495
2015-04-17,4.4372,4.4447,4.3476,4.3775,29683110
2015-04-20,4.4073,4.4447,4.37,4.3775,15895872
2015-04-21,4.3401,4.4447,4.3253,4.3924,21938886
2015-04-22,4.5117,4.8623,4.4968,4.8472,77719911
2015-04-23,4.877,5.332,4.877,5.3097,85591259
2015-04-24,5.5557,5.9137,5.5409,5.9061,102993968
2015-04-27,6.1597,6.3014,5.9958,6.0404,98511413
2015-04-28,6.0703,6.0852,5.675,5.7346,57413419
2015-04-29,5.5109,5.5185,5.3544,5.414,57049576
2015-04-30,5.2649,5.757,5.1306,5.7273,107692176
2015-05-01,5.8914,6.0554,5.7795,6.0181,47438641
2015-05-04,5.9361,6.0404,5.8688,5.9883,35135056
2015-05-05,6.0926,6.5848,6.0629,6.5625,78759066
2015-05-06,6.6743,6.8161,6.0926,6.1076,92998109
2015-05-07,6.0331,6.0404,5.8092,5.8465,68475494
2015-05-08,6.0554,6.1076,5.6675,5.69,61177054
2015-05-11,5.8168,5.9285,5.6452,5.7124,45481373
2015-05-12,5.675,5.7719,5.481,5.4962,46345904
2015-05-13,5.481,5.5632,5.2649,5.3097,52457421
2015-05-14,5.2873,5.4664,5.2276,5.3171,46534297
2015-05-15,5.3171,5.3693,5.2575,5.3097,35674004
2015-05-18,5.3097,5.3246,4.9667,4.9815,65153394
2015-05-19,4.9292,4.9815,4.8548,4.9292,50891955
2015-05-20,4.989,5.0486,4.8696,4.9292,48511010
2015-05-21,4.9517,5.0411,4.8696,4.9591,43733567
2015-05-22,4.9965,5.0337,4.8922,4.8995,26944196
2015-05-26,4.9815,5.056,4.8472,4.877,58981443
2015-05-27,4.8173,4.989,4.7652,4.9517,34737192
2015-05-28,4.8623,4.877,4.7577,4.8472,33075119
2015-05-29,4.8173,4.8623,4.6982,4.6982,28966099
2015-06-01,4.7205,4.7875,4.6384,4.6907,42483276
2015-06-02,4.8173,5.1008,4.8027,5.0785,62488122
2015-06-03,5.0635,5.1679,4.9292,4.9667,35194997
2015-06-04,4.989,5.0039,4.7577,4.8323,32974499
2015-06-05,4.81,4.9368,4.7577,4.8548,41280548
2015-06-08,4.8922,4.9069,4.81,4.8249,39046103
2015-06-09,4.8399,4.974,4.7802,4.7949,32525083
2015-06-10,5.0187,5.1604,4.989,5.0486,44445013
2015-06-11,5.0635,5.153,4.9965,5.1157,43917244
2015-06-12,5.0934,5.1008,4.9965,5.0785,20011968
2015-06-15,4.9517,4.989,4.8173,4.8249,36889972
2015-06-16,4.7727,4.81,4.7056,4.7504,39833782
2015-06-17,4.7281,4.7802,4.6384,4.7577,39635052
2015-06-18,4.8323,4.9815,4.7353,4.9815,39234640
2015-06-19,4.8845,4.8845,4.7875,4.8548,31795392
2015-06-22,4.9144,4.9292,4.7652,4.7652,20094164
2015-06-23,4.7652,4.8323,4.7504,4.8027,27233414
2015-06-24,4.8249,4.8623,4.7281,4.7727,30674886
2015-06-25,4.7205,4.7281,4.5564,4.5937,41332171
2015-06-26,4.5638,4.6684,4.5191,4.646,19775957
2015-06-29,4.5191,4.6235,4.5117,4.5638,22863115
2015-06-30,4.5117,4.5489,4.3476,4.3924,49530271
2015-07-01,4.4073,4.4447,4.2655,4.2954,26980402
2015-07-02,4.2805,4.385,4.2432,4.3625,34160980
2015-07-06,4.1537,4.191,4.0867,4.1836,38806739
2015-07-07,4.0867,4.2358,3.8778,4.191,68539063
2015-07-08,4.0344,4.1089,3.9449,3.9672,63947747
2015-07-09,4.1537,4.3253,3.9747,4.0418,44375349
2015-07-10,4.1986,4.2282,4.0344,4.0493,25847291
2015-07-13,4.0867,4.4222,3.9823,4.3998,89215608
2015-07-14,4.3103,4.3253,4.2059,4.2506,34478079
2015-07-15,4.2506,4.2582,4.0643,4.0867,40330717
2015-07-16,4.1537,4.1836,4.0867,4.1611,31053572
2015-07-17,4.1463,4.1463,4.027,4.0717,25365482
2015-07-20,4.0941,4.1687,4.0344,4.0344,31232053
2015-07-21,4.0344,4.2282,4.027,4.1389,31696698
2015-07-22,3.9823,4.0643,3.9301,4.0194,49524103
2015-07-23,3.9747,4.0717,3.9226,3.9374,36162769
2015-07-24,3.9002,3.9077,3.6988,3.766,48934616
